letter,font,scale_y_letter,scale_y_font,scale_offset_y,scale_offset_x
V,BrushScriptStd,1.379310345,1.317108169,2,-17
V,Chalkboard,1.449275362,1.444606263,-47,1
V,ChalkboardSE-Regular,1.449275362,1.445019118,-69,1.5
V,Chalkduster,1.025641026,1.243826212,-44,0
V,Champagne&Limousines,1.449275362,1.426650747,-18,0
V,ChaparralPro-Regular,1.526717557,1.51260868,-15,0
V,CharlemagneStd-Bold,1.342281879,1.305029995,-3,-2.5
V,Charter-Black,1.492537313,1.467157678,-43,1
V,Cochin,1.515151515,1.493294713,-37,-0.5
V,ComicSansMS,1.27388535,1.274499992,-50,-8.5
V,CooperBlackStd,1.379310345,1.370519828,1,-0.5
V,Copperplate,1.904761905,1.866773092,-42,0
V,CorsivaHebrew,1.388888889,1.357285039,16,-0.5
V,Courier,1.709401709,1.704041755,-30,0
V,CourierNewPS-BoldMT,1.694915254,1.664818891,-38,0.5
V,CourierNewPSMT,1.754385965,1.72378469,-43,1
V,DINAlternate-Bold,1.408450704,1.40062026,-31,0.5
V,DINCondensed-Bold,1.408450704,1.40062026,1,0.5
V,Damascus,1.388888889,1.357285039,22,-0.5
V,DamascusBold,1.388888889,1.357285039,22,0.5
V,DamascusLight,1.388888889,1.357285039,22,-0.5
V,DamascusMedium,1.388888889,1.357285039,22,0.5
V,DamascusSemiBold,1.388888889,1.357285039,22,0.5
V,DecoTypeNaskh,1.388888889,1.357285039,-59,-0.5
V,DevanagariMT,1.481481481,1.484788007,-41,2
V,DevanagariSangamMN,1.470588235,1.450327477,-34,0.5
V,Didot,1.379310345,1.378915942,-34,1
V,DiwanKufi,1.388888889,1.357285039,-88,-0.5
V,DiwanMishafi,1.388888889,1.357285039,-6,-0.5
V,DiwanMishafiGold,1.388888889,1.357285039,-6,-0.5
V,DiwanThuluth,1.388888889,1.357285039,-36,-0.5
V,EuphemiaUCAS,1.315789474,1.292772758,-41,0.5
V,Farah,1.388888889,1.357285039,-2,-0.5
V,Farisi,1.388888889,1.357285039,-49,-0.5
V,Futura-Medium,1.234567901,1.29743116,-49,0.5
V,GB18030Bitmap,1.324503311,1.297086098,-45,0.5
V,GeezaPro,1.388888889,1.357285039,-21,-0.5
V,Geneva,1.324503311,1.298598776,-29,1
V,Georgia,1.428571429,1.419786766,-33,0.5
V,GiddyupStd,1.290322581,1.357023159,7,-2
V,GillSans,1.459854015,1.437548279,-33,0.5
V,GujaratiMT,1.481481481,1.484788007,-38,2
V,GujaratiSangamMN,1.19760479,1.180331752,-23,0.5
V,GurmukhiMN,1.515151515,1.517378862,-48,0.5
V,GurmukhiSangamMN,1.470588235,1.450327477,-44,0.5
V,Helvetica,1.398601399,1.378190854,-6,-1
V,HelveticaNeue,1.408450704,1.388134014,-32,0
V,Herculanum,1.666666667,1.610751794,-27,1
V,HiraKakuPro-W3,1.315789474,1.298314558,-13,0.5
V,HiraKakuProN-W3,1.315789474,1.298314558,-13,0.5
V,HiraKakuStd-W8,1.19760479,1.182450884,-11,0.5
V,HiraKakuStdN-W8,1.19760479,1.182450884,-11,0.5
V,HiraMaruPro-W4,1.265822785,1.260407766,-14,0.5
V,HiraMaruProN-W4,1.265822785,1.260407766,-14,0.5
V,HiraMinPro-W3,1.369863014,1.363849566,-13,0.5
V,HiraMinProN-W3,1.369863014,1.363849566,-13,0.5
V,HiraginoSans-W3,1.315789474,1.298314558,-13,0.5
V,HiraginoSansGB-W3,1.315789474,1.298314558,-13,0.5
V,HoboStd,1.169590643,1.186206022,-7,0
V,HoeflerText-Regular,1.408450704,1.394658692,-7,0
V,ITFDevanagari-Book,1.481481481,1.484788007,-59,2
V,ITFDevanagariMarathi-Book,1.481481481,1.484788007,-59,2
V,Impact,1.265822785,1.250172339,-26,0
V,InaiMathi,1.515151515,1.495677989,-27,0
V,IowanOldStyle-Black,1.418439716,1.389171953,-46,0.5
V,Kailasa,1.388888889,1.357285039,-14,-0.5
V,KannadaMN,1.515151515,1.5168707,-39,-1
V,KannadaSangamMN,1.470588235,1.450327477,-41,0.5
V,Kefa-Regular,1.481481481,1.46354013,-39,1
V,KhmerMN,1.694915254,1.700078846,-72,0
V,KhmerSangamMN,1.449275362,1.428489768,-60,0.5
V,KohinoorBangla-Regular,1.428571429,1.410059006,-48,1
V,KohinoorDevanagari-Regular,1.428571429,1.410059006,-48,1
V,KohinoorTelugu-Regular,1.428571429,1.410059006,-48,1
V,Kokonor,1.438848921,1.370502132,-48,-8.5
V,KozGoPr6N-Regular,1.315789474,1.298494376,-14,-0.5
V,KozGoPro-Regular,1.315789474,1.298494376,-14,-0.5
V,KozMinPr6N-Regular,1.333333333,1.328869443,-21,1
V,KozMinPro-Regular,1.333333333,1.328869443,-21,1
V,Krungthep,1.342281879,1.336994856,-34,0.5
V,KufiStandardGK,1.388888889,1.357285039,-27,-0.5
V,LaoMN,1.515151515,1.517378862,-39,0.5
V,LaoSangamMN,1.470588235,1.450327477,-45,0.5
V,LetterGothicStd,1.379310345,1.37754756,-4,1.5
V,LithosPro-Regular,1.333333333,1.37731798,-9,-2
V,Lucida Bright Demibold,1.369863014,1.353740375,-31,0.5
V,Lucida Bright Demibold Italic,1.369863014,1.351518297,-31,-11
V,Lucida Bright Italic,1.369863014,1.351297139,-31,-13
V,Lucida Bright Regular,1.369863014,1.353377016,-31,0.5
V,Lucida Sans Demibold,1.388888889,1.357285039,-29,0.5
V,Lucida Sans Regular,1.388888889,1.357285039,-28,-0.5
V,Lucida Sans Typewriter Bold,1.388888889,1.364795884,-29,0.5
V,Lucida Sans Typewriter Regular,1.388888889,1.364071561,-29,0.5
V,LucidaBright,1.369863014,1.353377016,-31,0.5
V,LucidaGrande,1.388888889,1.357285039,-30,-0.5
V,LucidaSans,1.388888889,1.357285039,-28,-0.5
V,Luminari-Regular,1.351351351,1.218172745,-25,-5
V,MalayalamMN,1.515151515,1.517378862,-57,0.5
V,MalayalamSangamMN,1.470588235,1.450327477,-17,0.5
V,Marion-Regular,1.481481481,1.481397248,-8,1.5
V,MarkerFelt-Thin,1.183431953,1.175298302,-9,0
V,Menlo-Regular,1.379310345,1.359633448,-26,0.5
V,MesquiteStd,1.307189542,1.303533068,-1,0.5
V,MicrosoftSansSerif,1.398601399,1.384324744,-27,0.5
V,MinionPro-Regular,1.526717557,1.504111734,-12,0.5
V,Monaco,1.324503311,1.297086098,-29,0.5
V,MonotypeGurmukhi,1.388888889,1.357285039,-17,-0.5
V,Montserrat-Regular,1.438848921,1.421263326,-37,0.5
V,Mshtakan,1.481481481,1.484788007,-36,2
V,MshtakanBold,1.438848921,1.443884217,-34,1
V,MshtakanBoldOblique,1.459854015,1.460703649,-36,-11.5
V,MshtakanOblique,1.492537313,1.503372519,-40,-22
V,Muna,1.388888889,1.357285039,1,-0.5
V,MunaBlack,1.388888889,1.357285039,1,0.5
V,MunaBold,1.388888889,1.357285039,1,0.5
V,MyanmarMN,1.515151515,1.517378862,-52,0.5
V,MyanmarSangamMN,1.470588235,1.450327477,-33,0.5
V,MyriadArabic-Regular,2.083333333,2.058044128,-39,-0.5
V,MyriadHebrew-Regular,1.492537313,1.470704313,-10,0
V,MyriadPro-Regular,1.492537313,1.471506347,-10,-0.5
V,Nadeem,1.388888889,1.357285039,-24,-0.5
V,NewPeninimMT,1.388888889,1.357285039,2,-0.5
V,Noteworthy-Light,1.111111111,1.125474972,-47,1
V,NotoNastaliqUrdu,1.388888889,1.357285039,-158,-0.5
V,NuevaStd-Cond,1.612903226,1.599716912,-9,-2
V,OCRAStd,1.290322581,1.290004454,0,0.5
V,Optima-Regular,1.459854015,1.423112574,-31,0.5
V,OratorStd,1.449275362,1.481003851,-2,0.5
V,OriyaMN,1.515151515,1.517378862,-39,0.5
V,OriyaSangamMN,1.257861635,1.24021996,-30,0
V,PTMono-Regular,1.438848921,1.412577162,-25,0.5
V,PTSans-Regular,1.408450704,1.40528931,-30,0.5
V,PTSerif-Regular,1.408450704,1.395899657,-45,0
V,Palatino-Roman,1.438848921,1.408397709,-17,2
V,Papyrus,1.492537313,1.474158176,-42,1.5
V,Phosphate-Inline,1.503759398,1.487611505,-40,0
V,PingFangHK-Regular,1.408450704,1.391330364,-47,0.5
V,PingFangSC-Regular,1.408450704,1.391330364,-47,0.5
V,PingFangTC-Regular,1.408450704,1.391330364,-47,0.5
V,PlantagenetCherokee,1.449275362,1.431334656,-5,0.5
V,PoplarStd,1.342281879,1.335955608,-2,0.5
V,PrestigeEliteStd-Bd,1.639344262,1.642658376,-11,0.5
V,Raanana,1.481481481,1.484788007,-10,2
V,RaananaBold,1.438848921,1.443884217,-9,1
V,Roboto-Regular,1.408450704,1.392625746,-29,1
V,Rockwell-Regular,1.342281879,1.328011744,7,0.5
V,RosewoodStd-Regular,1.333333333,1.328300786,-14,-9.5
V,STHeitiSC-Medium,1.333333333,1.347612508,-5,0.5
V,STHeitiTC-Medium,1.333333333,1.347612508,-5,0.5
V,STIXGeneral-Regular,1.481481481,1.484381136,-60,2
V,STIXIntegralsD-Regular,1.388888889,1.357285039,-195,-0.5
V,STIXIntegralsSm-Regular,1.388888889,1.357285039,-42,-0.5
V,STIXIntegralsUp-Regular,1.388888889,1.357285039,-42,-0.5
V,STIXIntegralsUpD-Regular,1.388888889,1.357285039,-195,-0.5
V,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,-42,-0.5
V,STIXNonUnicode-Regular,1.388888889,1.357285039,-96,-0.5
V,STIXSizeFiveSym-Regular,1.388888889,1.357285039,-30,-0.5
V,STIXSizeFourSym-Regular,1.388888889,1.357285039,-252,-0.5
V,STIXSizeOneSym-Regular,1.388888889,1.357285039,-115,-0.5
V,STIXSizeThreeSym-Regular,1.388888889,1.357285039,-252,-0.5
V,STIXSizeTwoSym-Regular,1.388888889,1.357285039,-183,-0.5
V,STIXVariants-Regular,1.388888889,1.357285039,-42,-0.5
V,STSong,1.538461538,1.529925851,-20,2
V,STSongti-SC-Regular,1.538461538,1.529925851,-51,-0.5
V,Sana,1.388888889,1.357285039,-1,-0.5
V,Sathu,1.324503311,1.298598776,-17,0
V,SavoyeLetPlain,1.515151515,1.471140498,-4,-10
V,Seravek,1.503759398,1.471667718,-35,0
V,ShreeDev0714,1.360544218,1.344704084,-24,0.5
V,SignPainter-HouseScript,1.5625,1.56017636,-16,-24.5
V,Silom,1.342281879,1.336994856,-28,0.5
V,SinhalaMN,1.515151515,1.517378862,-39,0.5
V,SinhalaSangamMN,1.470588235,1.450327477,-48,0.5
V,Skia-Regular,1.481481481,1.501613838,-19,0.5
V,SnellRoundhand,1.388888889,1.334622192,-28,-60
V,StencilStd,1.342281879,1.327682022,1,-1
V,SukhumvitSet-Medium,1.492537313,1.472849679,-62,1
V,Superclarendon-Regular,1.351351351,1.330767393,-30,1
V,Symbol,1.388888889,1.357285039,6,-0.5
V,Tahoma,1.379310345,1.35818516,-36,0
V,TamilMN,1.515151515,1.517378862,-39,0.5
V,TamilSangamMN,1.470588235,1.450327477,-9,0.5
V,TektonPro-Bold,1.550387597,1.50678574,-5,-4
V,TeluguMN,1.515151515,1.517378862,-39,0.5
V,TeluguSangamMN,1.369863014,1.349660484,-33,1
V,Thonburi,1.324503311,1.297495346,-40,0
V,Times-Roman,1.481481481,1.484788007,-15,2
V,TimesNewRomanPS-BoldMT,1.481481481,1.482880242,-37,0.5
V,TimesNewRomanPSMT,1.481481481,1.482508729,-37,1
V,TrajanPro-Regular,1.298701299,1.281950371,0,0
V,Trattatello,1.639344262,1.615598282,-101,-0.5
V,Trebuchet-BoldItalic,1.379310345,1.37166371,-31,-21.5
V,TrebuchetMS,1.379310345,1.375560028,-32,1
V,Verdana,1.379310345,1.35818516,-36,0.5
V,Waseem,1.388888889,1.357285039,-20,-0.5
V,WaseemLight,1.388888889,1.357285039,-20,-0.5
V,Webdings,1.398601399,1.261447211,-29,-1.5
V,Wingdings-Regular,1.388888889,1.469388249,-32,1
V,Wingdings2,1.388888889,1.618312702,-36,0
V,Wingdings3,6.060606061,1.899762496,-141,0
V,Yantramanav-Regular,1.57480315,1.556239946,-45,1
V,ZapfDingbatsITC,1.388888889,1.357285039,-10,-0.5
V,Zapfino,0.743494424,0.787688138,-55,-52.5
W,ACaslonPro-Regular,1.369863014,1.358742545,-5,0.5
W,AGaramondPro-Regular,1.470588235,1.452846117,-10,-3.5
W,AdobeArabic-Regular,2.127659574,2.103309865,-61,1
W,AdobeDevanagari-Regular,1.639344262,1.616004432,-19,0
W,AdobeFanHeitiStd-Bold,1.315789474,1.294155249,-13,-0.5
W,AdobeFangsongStd-Regular,1.333333333,1.32935918,-21,1
W,AdobeGothicStd-Bold,1.307189542,1.289151574,-13,0
W,AdobeHebrew-Regular,1.481481481,1.469420142,-10,0
W,AdobeHeitiStd-Regular,1.315789474,1.294155249,-13,-0.5
W,AdobeKaitiStd-Regular,1.333333333,1.328869443,-21,1
W,AdobeMingStd-Light,1.351351351,1.353526288,-21,-0.5
W,AdobeMyungjoStd-Medium,1.360544218,1.369850432,-25,2.5
W,AdobeNaskh-Medium,2.150537634,2.10559556,-26,-1
W,AdobeSongStd-Light,1.5625,1.551189852,-40,1
W,AlBayan,1.388888889,1.357285039,-34,0.5
W,AlNile,1.388888889,1.357285039,-12,0.5
W,AlTarikh,1.388888889,1.357285039,25,0.5
W,AmericanTypewriter,1.449275362,1.449054543,-35,1
W,AndaleMono,1.459854015,1.438215154,-30,0
W,Apple-Chancery,1.428571429,1.370502132,-59,-9.5
W,AppleBraille,1.324503311,1.297086098,-1,1
W,AppleColorEmoji,1.324503311,1.297086098,-29,1
W,AppleGothic,1.282051282,1.267837982,-13,1
W,AppleMyungjo,1.351351351,1.360017343,-23,0
W,AppleSDGothicNeo-Regular,1.492537313,1.475586221,-20,0.5
W,AppleSymbols,1.869158879,1.830990553,-21,0.5
W,Arial-Black,1.398601399,1.382812535,-52,0
W,ArialHebrew,1.388888889,1.357285039,2,0.5
W,ArialHebrewScholar,1.388888889,1.357285039,2,0.5
W,ArialMT,1.398601399,1.384324744,-25,0.5
W,ArialNarrow,1.398601399,1.384324744,-29,-0.5
W,ArialRoundedMTBold,1.351351351,1.359660112,-32,1
W,ArialUnicodeMS,1.398601399,1.384324744,-48,0.5
W,Athelas-Regular,1.481481481,1.482612102,-34,0.5
W,Avenir-Black,1.418439716,1.402208199,-39,0.5
W,AvenirNext-Regular,1.418439716,1.402208199,-39,0.5
W,AvenirNextCondensed-Regular,1.418439716,1.404325479,-40,0
W,Ayuthaya,1.324503311,1.296293642,-38,1
W,Baghdad,1.388888889,1.357285039,-24,0.5
W,BanglaMN,1.342281879,1.331138612,-41,0.5
W,BanglaSangamMN,1.470588235,1.450327477,-17,1
W,Baskerville,1.470588235,1.465791626,-36,1
W,Beirut,1.388888889,1.357285039,-3,0
W,BigCaslon-Medium,1.388888889,1.375987339,-29,0
W,BirchStd,1.342281879,1.342281879,0,0
W,BlackoakStd,1.342281879,1.33292108,0,0.5
W,BodoniOrnamentsITCTT,1.092896175,1.079973518,-23,1
W,BodoniSvtyTwoITCTT-Book,1.408450704,1.402761642,-35,-0.5
W,BodoniSvtyTwoOSITCTT-Book,1.408450704,1.402761642,-35,-0.5
W,BodoniSvtyTwoSCITCTT-Book,1.408450704,1.402761642,-35,-0.5
W,BradleyHandITCTT-Bold,1.801801802,1.743291476,-61,-6.5
W,BrushScriptMT,1.57480315,1.403977306,-33,-6.5
W,BrushScriptStd,1.418439716,1.317108169,6,-16
W,Chalkboard,1.418439716,1.444606263,-49,5.5
W,ChalkboardSE-Regular,1.418439716,1.445019118,-71,6.5
W,Chalkduster,1.19047619,1.243826212,-39,0.5
W,Champagne&Limousines,1.449275362,1.426650747,-18,0
W,ChaparralPro-Regular,1.503759398,1.51260868,-16,-2
W,CharlemagneStd-Bold,1.324503311,1.305029995,-5,0
W,Charter-Black,1.492537313,1.467157678,-43,2.5
W,Cochin,1.515151515,1.493294713,-37,-1
W,ComicSansMS,1.265822785,1.274499992,-52,-5.5
W,CooperBlackStd,1.379310345,1.370519828,1,-0.5
W,Copperplate,1.904761905,1.866773092,-42,0.5
W,CorsivaHebrew,1.388888889,1.357285039,16,0.5
W,Courier,1.739130435,1.704041755,-28,0.5
W,CourierNewPS-BoldMT,1.694915254,1.664818891,-38,0.5
W,CourierNewPSMT,1.754385965,1.72378469,-43,1
W,DINAlternate-Bold,1.408450704,1.40062026,-31,0
W,DINCondensed-Bold,1.408450704,1.40062026,1,0.5
W,Damascus,1.388888889,1.357285039,22,0.5
W,DamascusBold,1.388888889,1.357285039,22,0
W,DamascusLight,1.388888889,1.357285039,22,0.5
W,DamascusMedium,1.388888889,1.357285039,22,0
W,DamascusSemiBold,1.388888889,1.357285039,22,0
W,DecoTypeNaskh,1.388888889,1.357285039,-59,0.5
W,DevanagariMT,1.481481481,1.484788007,-41,1.5
W,DevanagariSangamMN,1.470588235,1.450327477,-34,1
W,Didot,1.379310345,1.378915942,-34,0
W,DiwanKufi,1.388888889,1.357285039,-88,0.5
W,DiwanMishafi,1.388888889,1.357285039,-6,0.5
W,DiwanMishafiGold,1.388888889,1.357285039,-6,0.5
W,DiwanThuluth,1.388888889,1.357285039,-36,0.5
W,EuphemiaUCAS,1.315789474,1.292772758,-41,1
W,Farah,1.388888889,1.357285039,-2,0.5
W,Farisi,1.388888889,1.357285039,-49,0.5
W,Futura-Medium,1.19047619,1.29743116,-47,0
W,GB18030Bitmap,1.324503311,1.297086098,-45,1
W,GeezaPro,1.388888889,1.357285039,-21,0.5
W,Geneva,1.324503311,1.298598776,-29,0.5
W,Georgia,1.428571429,1.419786766,-33,-1
W,GiddyupStd,1.503759398,1.357023159,7,-3
W,GillSans,1.459854015,1.437548279,-33,0.5
W,GujaratiMT,1.481481481,1.484788007,-38,1.5
W,GujaratiSangamMN,1.19760479,1.180331752,-23,1
W,GurmukhiMN,1.526717557,1.517378862,-45,0.5
W,GurmukhiSangamMN,1.470588235,1.450327477,-44,1
W,Helvetica,1.398601399,1.378190854,-6,-0.5
W,HelveticaNeue,1.408450704,1.388134014,-32,0.5
W,Herculanum,1.639344262,1.610751794,-30,-1
W,HiraKakuPro-W3,1.315789474,1.298314558,-13,0.5
W,HiraKakuProN-W3,1.315789474,1.298314558,-13,0.5
W,HiraKakuStd-W8,1.19760479,1.182450884,-11,0.5
W,HiraKakuStdN-W8,1.19760479,1.182450884,-11,0.5
W,HiraMaruPro-W4,1.265822785,1.260407766,-14,0.5
W,HiraMaruProN-W4,1.265822785,1.260407766,-14,0.5
W,HiraMinPro-W3,1.369863014,1.363849566,-13,0.5
W,HiraMinProN-W3,1.369863014,1.363849566,-13,0.5
W,HiraginoSans-W3,1.315789474,1.298314558,-13,0.5
W,HiraginoSansGB-W3,1.315789474,1.298314558,-13,0.5
W,HoboStd,1.169590643,1.186206022,-7,1
W,HoeflerText-Regular,1.408450704,1.394658692,-7,0.5
W,ITFDevanagari-Book,1.481481481,1.484788007,-59,1.5
W,ITFDevanagariMarathi-Book,1.481481481,1.484788007,-59,1.5
W,Impact,1.265822785,1.250172339,-26,0.5
W,InaiMathi,1.515151515,1.495677989,-27,1
W,IowanOldStyle-Black,1.428571429,1.389171953,-45,0
W,Kailasa,1.388888889,1.357285039,-14,0.5
W,KannadaMN,1.526717557,1.5168707,-36,-0.5
W,KannadaSangamMN,1.470588235,1.450327477,-41,1
W,Kefa-Regular,1.481481481,1.46354013,-39,0.5
W,KhmerMN,1.724137931,1.700078846,-69,0
W,KhmerSangamMN,1.449275362,1.428489768,-60,2
W,KohinoorBangla-Regular,1.428571429,1.410059006,-48,1
W,KohinoorDevanagari-Regular,1.428571429,1.410059006,-48,1
W,KohinoorTelugu-Regular,1.428571429,1.410059006,-48,1
W,Kokonor,1.428571429,1.370502132,-48,-9.5
W,KozGoPr6N-Regular,1.315789474,1.298494376,-14,-1
W,KozGoPro-Regular,1.315789474,1.298494376,-14,-1
W,KozMinPr6N-Regular,1.333333333,1.328869443,-21,1
W,KozMinPro-Regular,1.333333333,1.328869443,-21,1
W,Krungthep,1.342281879,1.336994856,-34,0
W,KufiStandardGK,1.388888889,1.357285039,-27,0.5
W,LaoMN,1.526717557,1.517378862,-36,0.5
W,LaoSangamMN,1.470588235,1.450327477,-45,1
W,LetterGothicStd,1.379310345,1.37754756,-4,1.5
W,LithosPro-Regular,1.351351351,1.37731798,-9,-4.5
W,Lucida Bright Demibold,1.369863014,1.353740375,-31,0
W,Lucida Bright Demibold Italic,1.369863014,1.351518297,-31,-10.5
W,Lucida Bright Italic,1.369863014,1.351297139,-31,-12.5
W,Lucida Bright Regular,1.369863014,1.353377016,-31,0
W,Lucida Sans Demibold,1.388888889,1.357285039,-29,0
W,Lucida Sans Regular,1.388888889,1.357285039,-28,0.5
W,Lucida Sans Typewriter Bold,1.388888889,1.364795884,-29,0.5
W,Lucida Sans Typewriter Regular,1.388888889,1.364071561,-29,0
W,LucidaBright,1.369863014,1.353377016,-31,0
W,LucidaGrande,1.388888889,1.357285039,-30,0.5
W,LucidaSans,1.388888889,1.357285039,-28,0.5
W,Luminari-Regular,1.360544218,1.218172745,-23,-6
W,MalayalamMN,1.526717557,1.517378862,-54,0.5
W,MalayalamSangamMN,1.470588235,1.450327477,-17,1
W,Marion-Regular,1.481481481,1.481397248,-8,-0.5
W,MarkerFelt-Thin,1.117318436,1.175298302,-15,1
W,Menlo-Regular,1.379310345,1.359633448,-26,0.5
W,MesquiteStd,1.307189542,1.303533068,-1,0
W,MicrosoftSansSerif,1.398601399,1.384324744,-27,0.5
W,MinionPro-Regular,1.526717557,1.504111734,-12,0.5
W,Monaco,1.324503311,1.297086098,-29,1
W,MonotypeGurmukhi,1.388888889,1.357285039,-17,0.5
W,Montserrat-Regular,1.438848921,1.421263326,-37,0.5
W,Mshtakan,1.481481481,1.484788007,-36,1.5
W,MshtakanBold,1.438848921,1.443884217,-33,0
W,MshtakanBoldOblique,1.459854015,1.460703649,-36,-11.5
W,MshtakanOblique,1.492537313,1.503372519,-40,-21.5
W,Muna,1.388888889,1.357285039,1,0.5
W,MunaBlack,1.388888889,1.357285039,1,0
W,MunaBold,1.388888889,1.357285039,1,0
W,MyanmarMN,1.526717557,1.517378862,-49,0.5
W,MyanmarSangamMN,1.470588235,1.450327477,-33,1
W,MyriadArabic-Regular,2.083333333,2.058044128,-39,-1
W,MyriadHebrew-Regular,1.492537313,1.470704313,-10,-1
W,MyriadPro-Regular,1.492537313,1.471506347,-10,-1
W,Nadeem,1.388888889,1.357285039,-24,0.5
W,NewPeninimMT,1.388888889,1.357285039,2,0.5
W,Noteworthy-Light,1.129943503,1.125474972,-46,0.5
W,NotoNastaliqUrdu,1.388888889,1.357285039,-158,0.5
W,NuevaStd-Cond,1.612903226,1.599716912,-9,-1.5
W,OCRAStd,1.290322581,1.290004454,0,0.5
W,Optima-Regular,1.459854015,1.423112574,-31,0
W,OratorStd,1.449275362,1.481003851,-2,0.5
W,OriyaMN,1.526717557,1.517378862,-36,0.5
W,OriyaSangamMN,1.257861635,1.24021996,-30,0.5
W,PTMono-Regular,1.438848921,1.412577162,-25,0.5
W,PTSans-Regular,1.408450704,1.40528931,-30,0
W,PTSerif-Regular,1.408450704,1.395899657,-45,0
W,Palatino-Roman,1.408450704,1.408397709,-17,1.5
W,Papyrus,1.459854015,1.474158176,-43,1.5
W,Phosphate-Inline,1.503759398,1.487611505,-40,0.5
W,PingFangHK-Regular,1.408450704,1.391330364,-47,0
W,PingFangSC-Regular,1.408450704,1.391330364,-47,0
W,PingFangTC-Regular,1.408450704,1.391330364,-47,0
W,PlantagenetCherokee,1.438848921,1.431334656,-3,-0.5
W,PoplarStd,1.342281879,1.335955608,-2,0
W,PrestigeEliteStd-Bd,1.639344262,1.642658376,-11,1
W,Raanana,1.481481481,1.484788007,-10,1.5
W,RaananaBold,1.438848921,1.443884217,-8,0
W,Roboto-Regular,1.408450704,1.392625746,-29,-0.5
W,Rockwell-Regular,1.342281879,1.328011744,7,0.5
W,RosewoodStd-Regular,1.333333333,1.328300786,-14,-9
W,STHeitiSC-Medium,1.333333333,1.347612508,-5,0.5
W,STHeitiTC-Medium,1.333333333,1.347612508,-5,0.5
W,STIXGeneral-Regular,1.481481481,1.484381136,-60,1.5
W,STIXIntegralsD-Regular,1.388888889,1.357285039,-195,0.5
W,STIXIntegralsSm-Regular,1.388888889,1.357285039,-42,0.5
W,STIXIntegralsUp-Regular,1.388888889,1.357285039,-42,0.5
W,STIXIntegralsUpD-Regular,1.388888889,1.357285039,-195,0.5
W,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,-42,0.5
W,STIXNonUnicode-Regular,1.388888889,1.357285039,-96,0.5
W,STIXSizeFiveSym-Regular,1.388888889,1.357285039,-30,0.5
W,STIXSizeFourSym-Regular,1.388888889,1.357285039,-252,0.5
W,STIXSizeOneSym-Regular,1.388888889,1.357285039,-115,0.5
W,STIXSizeThreeSym-Regular,1.388888889,1.357285039,-252,0.5
W,STIXSizeTwoSym-Regular,1.388888889,1.357285039,-183,0.5
W,STIXVariants-Regular,1.388888889,1.357285039,-42,0.5
W,STSong,1.538461538,1.529925851,-20,3.5
W,STSongti-SC-Regular,1.538461538,1.529925851,-51,1
W,Sana,1.388888889,1.357285039,-1,0.5
W,Sathu,1.324503311,1.298598776,-17,0
W,SavoyeLetPlain,1.503759398,1.471140498,-5,-7.5
W,Seravek,1.503759398,1.471667718,-35,0.5
W,ShreeDev0714,1.360544218,1.344704084,-24,1
W,SignPainter-HouseScript,1.5625,1.56017636,-16,-28.5
W,Silom,1.342281879,1.336994856,-28,0
W,SinhalaMN,1.526717557,1.517378862,-36,0.5
W,SinhalaSangamMN,1.470588235,1.450327477,-48,1
W,Skia-Regular,1.503759398,1.501613838,-17,1
W,SnellRoundhand,1.388888889,1.334622192,-28,-56.5
W,StencilStd,1.342281879,1.327682022,1,0
W,SukhumvitSet-Medium,1.492537313,1.472849679,-62,1
W,Superclarendon-Regular,1.351351351,1.330767393,-30,0
W,Symbol,1.388888889,1.357285039,6,0.5
W,Tahoma,1.379310345,1.35818516,-36,1
W,TamilMN,1.526717557,1.517378862,-36,0.5
W,TamilSangamMN,1.470588235,1.450327477,-9,1
W,TektonPro-Bold,1.481481481,1.50678574,-7,-2
W,TeluguMN,1.526717557,1.517378862,-36,0.5
W,TeluguSangamMN,1.369863014,1.349660484,-33,0.5
W,Thonburi,1.324503311,1.297495346,-40,1
W,Times-Roman,1.481481481,1.484788007,-15,1.5
W,TimesNewRomanPS-BoldMT,1.481481481,1.482880242,-37,0
W,TimesNewRomanPSMT,1.481481481,1.482508729,-37,0
W,TrajanPro-Regular,1.298701299,1.281950371,0,0
W,Trattatello,1.612903226,1.615598282,-104,-1
W,Trebuchet-BoldItalic,1.379310345,1.37166371,-31,-22
W,TrebuchetMS,1.379310345,1.375560028,-32,0.5
W,Verdana,1.379310345,1.35818516,-36,0
W,Waseem,1.388888889,1.357285039,-20,0.5
W,WaseemLight,1.388888889,1.357285039,-20,0.5
W,Webdings,1.408450704,1.261447211,-12,5
W,Wingdings-Regular,1.388888889,1.469388249,-32,0.5
W,Wingdings2,1.388888889,1.618312702,-36,0
W,Wingdings3,6.060606061,1.899762496,-141,0
W,Yantramanav-Regular,1.57480315,1.556239946,-45,1.5
W,ZapfDingbatsITC,1.388888889,1.357285039,-10,0.5
W,Zapfino,0.766283525,0.787688138,-57,-81
X,ACaslonPro-Regular,1.398601399,1.358742545,0,2.5
X,AGaramondPro-Regular,1.503759398,1.452846117,-6,-1.5
X,AdobeArabic-Regular,2.173913043,2.103309865,-57,-1
X,AdobeDevanagari-Regular,1.666666667,1.616004432,-16,0.5
X,AdobeFanHeitiStd-Bold,1.315789474,1.294155249,-13,0.5
