letter,font,scale_y_letter,scale_y_font,scale_offset_y,scale_offset_x,score
L,BradleyHandITCTT-Bold,1.886792453,1.743291476,-48,-18,186
L,BrushScriptStd,1.379310345,1.317108169,4,2,189
L,GiddyupStd,1.265822785,1.357023159,-16,3,192
L,Wingdings-Regular,1.315789474,1.469388249,-38,0.5,197
L,SnellRoundhand,1.136363636,1.334622192,-70,-33.5,198
L,BodoniOrnamentsITCTT,1.030927835,1.079973518,-29,0.5,199
L,BlackoakStd,1.342281879,1.33292108,0,0.5,211
L,Wingdings3,1.388888889,1.899762496,-76,0,221
M,AlBayan,1.388888889,1.357285039,-34,0.5,68
M,AlNile,1.388888889,1.357285039,-12,0.5,68
M,AlTarikh,1.388888889,1.357285039,25,0.5,68
M,ArialHebrew,1.388888889,1.357285039,2,0.5,68
M,ArialHebrewScholar,1.388888889,1.357285039,2,0.5,68
M,Baghdad,1.388888889,1.357285039,-24,0.5,68
M,CorsivaHebrew,1.388888889,1.357285039,16,0.5,68
M,Damascus,1.388888889,1.357285039,22,0.5,68
M,DamascusLight,1.388888889,1.357285039,22,0.5,68
M,DecoTypeNaskh,1.388888889,1.357285039,-59,0.5,68
M,DiwanKufi,1.388888889,1.357285039,-88,0.5,68
M,DiwanMishafi,1.388888889,1.357285039,-6,0.5,68
M,DiwanMishafiGold,1.388888889,1.357285039,-6,0.5,68
M,DiwanThuluth,1.388888889,1.357285039,-36,0.5,68
M,Farah,1.388888889,1.357285039,-2,0.5,68
M,Farisi,1.388888889,1.357285039,-49,0.5,68
M,GeezaPro,1.388888889,1.357285039,-21,0.5,68
M,Kailasa,1.388888889,1.357285039,-14,0.5,68
M,KufiStandardGK,1.388888889,1.357285039,-27,0.5,68
M,Lucida Sans Regular,1.388888889,1.357285039,-28,0.5,68
M,LucidaGrande,1.388888889,1.357285039,-30,0.5,68
M,LucidaSans,1.388888889,1.357285039,-28,0.5,68
M,MonotypeGurmukhi,1.388888889,1.357285039,-17,0.5,68
M,Muna,1.388888889,1.357285039,1,0.5,68
M,Nadeem,1.388888889,1.357285039,-24,0.5,68
M,NewPeninimMT,1.388888889,1.357285039,2,0.5,68
M,NotoNastaliqUrdu,1.388888889,1.357285039,-158,0.5,68
M,STIXIntegralsD-Regular,1.388888889,1.357285039,-195,0.5,68
M,STIXIntegralsSm-Regular,1.388888889,1.357285039,-42,0.5,68
M,STIXIntegralsUp-Regular,1.388888889,1.357285039,-42,0.5,68
M,STIXIntegralsUpD-Regular,1.388888889,1.357285039,-195,0.5,68
M,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,-42,0.5,68
M,STIXNonUnicode-Regular,1.388888889,1.357285039,-96,0.5,68
M,STIXSizeFiveSym-Regular,1.388888889,1.357285039,-30,0.5,68
M,STIXSizeFourSym-Regular,1.388888889,1.357285039,-252,0.5,68
M,STIXSizeOneSym-Regular,1.388888889,1.357285039,-115,0.5,68
M,STIXSizeThreeSym-Regular,1.388888889,1.357285039,-252,0.5,68
M,STIXSizeTwoSym-Regular,1.388888889,1.357285039,-183,0.5,68
M,STIXVariants-Regular,1.388888889,1.357285039,-42,0.5,68
M,Sana,1.388888889,1.357285039,-1,0.5,68
M,Symbol,1.388888889,1.357285039,6,0.5,68
M,Waseem,1.388888889,1.357285039,-20,0.5,68
M,WaseemLight,1.388888889,1.357285039,-20,0.5,68
M,ZapfDingbatsITC,1.388888889,1.357285039,-10,0.5,68
M,KozGoPr6N-Regular,1.315789474,1.298494376,-14,1,69
M,KozGoPro-Regular,1.315789474,1.298494376,-14,1,69
M,AdobeFangsongStd-Regular,1.351351351,1.32935918,-19,0.5,70
M,AppleSDGothicNeo-Regular,1.492537313,1.475586221,-20,0,70
M,BanglaSangamMN,1.470588235,1.450327477,-17,0.5,70
M,DevanagariSangamMN,1.470588235,1.450327477,-34,0.5,70
M,GurmukhiSangamMN,1.470588235,1.450327477,-44,0.5,70
M,KannadaSangamMN,1.470588235,1.450327477,-41,0.5,70
M,KhmerSangamMN,1.449275362,1.428489768,-60,-2,70
M,LaoSangamMN,1.470588235,1.450327477,-45,0.5,70
M,MalayalamSangamMN,1.470588235,1.450327477,-17,0.5,70
M,MyanmarSangamMN,1.470588235,1.450327477,-33,0.5,70
M,OriyaSangamMN,1.257861635,1.24021996,-30,0.5,70
M,SinhalaSangamMN,1.470588235,1.450327477,-48,0.5,70
M,TamilSangamMN,1.470588235,1.450327477,-9,0.5,70
M,TeluguSangamMN,1.369863014,1.349660484,-33,0,70
M,GujaratiSangamMN,1.19760479,1.180331752,-23,0.5,71
M,KohinoorBangla-Regular,1.428571429,1.410059006,-48,0.5,71
M,KohinoorDevanagari-Regular,1.428571429,1.410059006,-48,0.5,71
M,KohinoorTelugu-Regular,1.428571429,1.410059006,-48,0.5,71
M,SukhumvitSet-Medium,1.492537313,1.472849679,-62,1,71
M,AdobeKaitiStd-Regular,1.351351351,1.328869443,-19,0.5,72
M,AdobeMyungjoStd-Medium,1.379310345,1.369850432,-22,0,72
M,KozMinPr6N-Regular,1.351351351,1.328869443,-19,0.5,72
M,KozMinPro-Regular,1.351351351,1.328869443,-19,0.5,72
M,PTSerif-Regular,1.438848921,1.395899657,-41,0.5,72
M,AdobeMingStd-Light,1.369863014,1.353526288,-19,2.5,73
M,MyriadArabic-Regular,2.083333333,2.058044128,-39,0,73
M,MyriadHebrew-Regular,1.492537313,1.470704313,-10,0,73
M,MyriadPro-Regular,1.492537313,1.471506347,-10,0,73
M,STSong,1.57480315,1.529925851,-16,0,73
M,ShreeDev0714,1.360544218,1.344704084,-24,0.5,73
M,ArialMT,1.398601399,1.384324744,-25,0.5,74
M,ArialUnicodeMS,1.398601399,1.384324744,-48,0,74
M,MicrosoftSansSerif,1.398601399,1.384324744,-27,0,74
M,HiraMinPro-W3,1.379310345,1.363849566,-11,2,75
M,HiraMinProN-W3,1.379310345,1.363849566,-11,2,75
M,STSongti-SC-Regular,1.57480315,1.529925851,-47,1,75
M,Athelas-Regular,1.503759398,1.482612102,-34,1.5,76
M,Helvetica,1.398601399,1.378190854,-6,0,76
M,Lucida Bright Regular,1.388888889,1.353377016,-28,1,77
M,LucidaBright,1.388888889,1.353377016,-28,1,77
M,Seravek,1.503759398,1.471667718,-35,0.5,77
M,AdobeDevanagari-Regular,1.666666667,1.616004432,-16,1,78
M,AppleSymbols,1.869158879,1.830990553,-21,0.5,78
M,AvenirNext-Regular,1.418439716,1.402208199,-39,0.5,78
M,Geneva,1.324503311,1.298598776,-29,0,78
M,Marion-Regular,1.515151515,1.481397248,-3,3.5,78
M,MinionPro-Regular,1.550387597,1.504111734,-9,1,78
M,Sathu,1.324503311,1.298598776,-17,0,78
M,Thonburi,1.324503311,1.297495346,-40,0.5,78
M,AppleMyungjo,1.388888889,1.360017343,-18,0.5,79
M,ChaparralPro-Regular,1.538461538,1.51260868,-13,1,79
M,PTSans-Regular,1.438848921,1.40528931,-26,0.5,79
M,Yantramanav-Regular,1.57480315,1.556239946,-45,0.5,79
M,AGaramondPro-Regular,1.492537313,1.452846117,-8,2,80
M,AdobeFanHeitiStd-Bold,1.307189542,1.294155249,-13,0.5,80
M,AdobeHebrew-Regular,1.515151515,1.469420142,-6,1.5,80
M,AdobeHeitiStd-Regular,1.307189542,1.294155249,-13,0.5,80
M,Georgia,1.449275362,1.419786766,-30,4,80
M,HoeflerText-Regular,1.408450704,1.394658692,-7,3,80
M,TektonPro-Bold,1.538461538,1.50678574,-4,1.5,80
M,Roboto-Regular,1.408450704,1.392625746,-29,0.5,81
M,HelveticaNeue,1.408450704,1.388134014,-32,0.5,82
M,HiraMaruPro-W4,1.265822785,1.260407766,-14,0.5,82
M,HiraMaruProN-W4,1.265822785,1.260407766,-14,0.5,82
M,Kefa-Regular,1.503759398,1.46354013,-36,0.5,82
M,ACaslonPro-Regular,1.398601399,1.358742545,0,3,83
M,EuphemiaUCAS,1.315789474,1.292772758,-41,0,83
M,Futura-Medium,1.183431953,1.29743116,-43,2,83
M,PlantagenetCherokee,1.470588235,1.431334656,-1,0,83
M,BigCaslon-Medium,1.398601399,1.375987339,-28,1.5,84
M,TimesNewRomanPSMT,1.515151515,1.482508729,-32,1.5,84
M,Beirut,1.388888889,1.357285039,-3,0.5,85
M,Champagne&Limousines,1.449275362,1.426650747,-18,0,85
M,DamascusBold,1.388888889,1.357285039,22,0.5,85
M,DamascusMedium,1.388888889,1.357285039,22,0.5,85
M,DamascusSemiBold,1.388888889,1.357285039,22,0.5,85
M,DevanagariMT,1.515151515,1.484788007,-37,2.5,85
M,GujaratiMT,1.515151515,1.484788007,-34,2.5,85
M,ITFDevanagari-Book,1.515151515,1.484788007,-55,2.5,85
M,ITFDevanagariMarathi-Book,1.515151515,1.484788007,-55,2.5,85
M,Lucida Sans Demibold,1.388888889,1.357285039,-29,0.5,85
M,Mshtakan,1.515151515,1.484788007,-32,2.5,85
M,MunaBlack,1.388888889,1.357285039,1,0.5,85
M,MunaBold,1.388888889,1.357285039,1,0.5,85
M,Raanana,1.515151515,1.484788007,-6,2.5,85
M,STHeitiSC-Medium,1.369863014,1.347612508,0,0.5,85
M,STHeitiTC-Medium,1.369863014,1.347612508,0,0.5,85
M,STIXGeneral-Regular,1.515151515,1.484381136,-56,2.5,85
M,Times-Roman,1.515151515,1.484788007,-11,2.5,85
M,TrajanPro-Regular,1.298701299,1.281950371,4,-6,85
M,AdobeArabic-Regular,2.173913043,2.103309865,-57,1,86
M,Didot,1.398601399,1.378915942,-30,0.5,87
M,Lucida Bright Demibold,1.388888889,1.353740375,-28,0,87
M,AdobeNaskh-Medium,2.173913043,2.10559556,-24,2.5,88
M,AdobeSongStd-Light,1.6,1.551189852,-36,2,88
M,Chalkboard,1.438848921,1.444606263,-48,0,88
M,Optima-Regular,1.428571429,1.423112574,-31,1,88
M,CharlemagneStd-Bold,1.408450704,1.305029995,6,1.5,90
M,DINAlternate-Bold,1.408450704,1.40062026,-31,0,90
M,HiraKakuPro-W3,1.315789474,1.298314558,-13,0.5,90
M,HiraKakuProN-W3,1.315789474,1.298314558,-13,0.5,90
M,HiraginoSans-W3,1.315789474,1.298314558,-13,0.5,90
M,HiraginoSansGB-W3,1.315789474,1.298314558,-13,0.5,90
M,InaiMathi,1.515151515,1.495677989,-27,0,90
M,AdobeGothicStd-Bold,1.307189542,1.289151574,-13,1,91
M,AvenirNextCondensed-Regular,1.418439716,1.404325479,-40,0.5,91
M,Baskerville,1.515151515,1.465791626,-31,0.5,91
M,ChalkboardSE-Regular,1.438848921,1.445019118,-70,0.5,91
M,MarkerFelt-Thin,1.156069364,1.175298302,-13,-3.5,91
M,Noteworthy-Light,1.117318436,1.125474972,-51,-1,91
M,NuevaStd-Cond,1.612903226,1.599716912,-9,3.5,91
M,Palatino-Roman,1.428571429,1.408397709,-18,0.5,91
M,GillSans,1.470588235,1.437548279,-32,-0.5,92
M,Verdana,1.379310345,1.35818516,-36,1,92
M,Cochin,1.526717557,1.493294713,-36,-0.5,93
M,Rockwell-Regular,1.342281879,1.328011744,7,0,93
M,AmericanTypewriter,1.470588235,1.449054543,-34,0,94
M,ArialNarrow,1.398601399,1.384324744,-29,1.5,94
M,ComicSansMS,1.265822785,1.274499992,-51,-1.5,94
M,Lucida Bright Italic,1.388888889,1.351297139,-28,6.5,94
M,Montserrat-Regular,1.438848921,1.421263326,-37,1,95
M,PingFangHK-Regular,1.408450704,1.391330364,-47,0.5,95
M,PingFangSC-Regular,1.408450704,1.391330364,-47,0.5,95
M,PingFangTC-Regular,1.408450704,1.391330364,-47,0.5,95
M,TrebuchetMS,1.379310345,1.375560028,-32,0.5,95
M,ArialRoundedMTBold,1.369863014,1.359660112,-32,0,97
M,BodoniSvtyTwoITCTT-Book,1.428571429,1.402761642,-32,-1,97
M,BodoniSvtyTwoOSITCTT-Book,1.428571429,1.402761642,-32,-1,97
M,BodoniSvtyTwoSCITCTT-Book,1.428571429,1.402761642,-32,-1,97
M,AppleGothic,1.282051282,1.267837982,-13,1,99
M,CourierNewPSMT,1.754385965,1.72378469,-43,0,99
M,Tahoma,1.379310345,1.35818516,-36,0.5,100
M,HiraKakuStd-W8,1.19760479,1.182450884,-11,0.5,101
M,HiraKakuStdN-W8,1.19760479,1.182450884,-11,0.5,101
M,Lucida Bright Demibold Italic,1.388888889,1.351518297,-28,7,101
M,Papyrus,1.492537313,1.474158176,-43,0,102
M,MshtakanBold,1.481481481,1.443884217,-28,1,105
M,RaananaBold,1.481481481,1.443884217,-3,1,105
M,GurmukhiMN,1.550387597,1.517378862,-43,0,106
M,KannadaMN,1.550387597,1.5168707,-34,1.5,106
M,LaoMN,1.550387597,1.517378862,-34,0,106
M,MalayalamMN,1.550387597,1.517378862,-52,0,106
M,MyanmarMN,1.550387597,1.517378862,-47,0,106
M,OriyaMN,1.550387597,1.517378862,-34,0,106
M,SinhalaMN,1.550387597,1.517378862,-34,0,106
M,Superclarendon-Regular,1.351351351,1.330767393,-30,0.5,106
M,TamilMN,1.550387597,1.517378862,-34,0,106
M,TeluguMN,1.550387597,1.517378862,-34,0,106
M,BanglaMN,1.360544218,1.331138612,-39,0.5,107
M,Chalkduster,1.257861635,1.243826212,-46,-1.5,107
M,Avenir-Black,1.418439716,1.402208199,-39,0,108
M,KhmerMN,1.739130435,1.700078846,-67,1,108
M,Skia-Regular,1.492537313,1.501613838,-18,0.5,108
M,Trattatello,1.639344262,1.615598282,-94,0,108
M,TimesNewRomanPS-BoldMT,1.515151515,1.482880242,-32,0,109
M,Copperplate,1.904761905,1.866773092,-42,0.5,110
M,MshtakanOblique,1.538461538,1.503372519,-34,-6,111
M,CourierNewPS-BoldMT,1.694915254,1.664818891,-38,0,112
M,Krungthep,1.342281879,1.336994856,-34,0,114
M,Silom,1.342281879,1.336994856,-28,0,114
M,Trebuchet-BoldItalic,1.379310345,1.37166371,-31,9.5,114
M,CooperBlackStd,1.379310345,1.370519828,1,0.5,115
M,AppleBraille,1.324503311,1.297086098,-1,0.5,116
M,AppleColorEmoji,1.324503311,1.297086098,-29,0.5,116
M,Arial-Black,1.398601399,1.382812535,-52,0.5,116
M,Ayuthaya,1.324503311,1.296293642,-38,0.5,116
M,GB18030Bitmap,1.324503311,1.297086098,-45,0.5,116
M,Monaco,1.324503311,1.297086098,-29,0.5,116
M,SavoyeLetPlain,1.515151515,1.471140498,-1,-1,116
M,Charter-Black,1.492537313,1.467157678,-43,1,117
M,HoboStd,1.204819277,1.186206022,-1,1,118
M,LithosPro-Regular,1.342281879,1.37731798,-7,0,118
M,Phosphate-Inline,1.503759398,1.487611505,-40,1,119
M,StencilStd,1.342281879,1.327682022,1,0.5,119
M,IowanOldStyle-Black,1.438848921,1.389171953,-43,0.5,120
M,Courier,1.739130435,1.704041755,-28,0,121
M,Apple-Chancery,1.438848921,1.370502132,-59,-11,122
M,Kokonor,1.438848921,1.370502132,-48,-11,122
M,MshtakanBoldOblique,1.470588235,1.460703649,-34,1,122
M,PoplarStd,1.342281879,1.335955608,-2,0.5,128
M,GiddyupStd,1.379310345,1.357023159,7,2.5,131
M,Impact,1.265822785,1.250172339,-26,1,132
M,Lucida Sans Typewriter Regular,1.388888889,1.364071561,-29,0.5,134
M,PrestigeEliteStd-Bd,1.680672269,1.642658376,-7,1,135
M,RosewoodStd-Regular,1.333333333,1.328300786,-14,-9.5,138
M,SignPainter-HouseScript,1.57480315,1.56017636,-16,-11,138
M,DINCondensed-Bold,1.408450704,1.40062026,1,0.5,141
M,Lucida Sans Typewriter Bold,1.388888889,1.364795884,-29,0,141
M,Webdings,1.234567901,1.261447211,-51,0.5,142
M,BodoniOrnamentsITCTT,1.020408163,1.079973518,-28,3,143
M,BrushScriptMT,1.470588235,1.403977306,-34,-3.5,143
M,Menlo-Regular,1.379310345,1.359633448,-26,7.5,144
M,BradleyHandITCTT-Bold,1.834862385,1.743291476,-57,2.5,146
M,PTMono-Regular,1.438848921,1.412577162,-25,0.5,147
M,Wingdings-Regular,1.315789474,1.469388249,-38,-6.5,149
M,BrushScriptStd,1.333333333,1.317108169,-1,-13.5,150
M,LetterGothicStd,1.398601399,1.37754756,-2,0.5,151
M,AndaleMono,1.459854015,1.438215154,-30,-1,156
M,SnellRoundhand,1.369863014,1.334622192,-28,-43.5,157
M,BirchStd,1.342281879,1.342281879,0,1,159
M,OCRAStd,1.290322581,1.290004454,0,0.5,161
M,OratorStd,1.503759398,1.481003851,2,1,163
M,MesquiteStd,1.307189542,1.303533068,-1,0,164
M,Luminari-Regular,1.351351351,1.218172745,-21,-0.5,165
M,Zapfino,0.743494424,0.787688138,-76,-11.5,176
M,Wingdings2,1.298701299,1.618312702,-42,0,178
M,BlackoakStd,1.342281879,1.33292108,0,0.5,188
M,Wingdings3,1.388888889,1.899762496,-76,0,188
M,Herculanum,1.666666667,1.610751794,-32,2.5,199
N,Papyrus,1.492537313,1.474158176,-43,0,64
N,BanglaSangamMN,1.470588235,1.450327477,-17,0.5,65
N,DevanagariSangamMN,1.470588235,1.450327477,-34,0.5,65
N,GujaratiSangamMN,1.19760479,1.180331752,-23,0.5,65
N,GurmukhiSangamMN,1.470588235,1.450327477,-44,0.5,65
N,KannadaSangamMN,1.470588235,1.450327477,-41,0.5,65
N,LaoSangamMN,1.470588235,1.450327477,-45,0.5,65
N,MalayalamSangamMN,1.470588235,1.450327477,-17,0.5,65
N,MyanmarSangamMN,1.470588235,1.450327477,-33,0.5,65
N,SinhalaSangamMN,1.470588235,1.450327477,-48,0.5,65
N,TamilSangamMN,1.470588235,1.450327477,-9,0.5,65
N,TeluguSangamMN,1.369863014,1.349660484,-33,0,65
N,AppleSDGothicNeo-Regular,1.492537313,1.475586221,-20,0.5,66
N,KhmerSangamMN,1.449275362,1.428489768,-60,-2,66
N,OriyaSangamMN,1.257861635,1.24021996,-30,0,66
N,AlBayan,1.388888889,1.357285039,-34,0.5,67
N,AlNile,1.388888889,1.357285039,-12,0.5,67
N,AlTarikh,1.388888889,1.357285039,25,0.5,67
N,ArialHebrew,1.388888889,1.357285039,2,0.5,67
N,ArialHebrewScholar,1.388888889,1.357285039,2,0.5,67
N,Baghdad,1.388888889,1.357285039,-24,0.5,67
N,CorsivaHebrew,1.388888889,1.357285039,16,0.5,67
N,Damascus,1.388888889,1.357285039,22,0.5,67
N,DamascusLight,1.388888889,1.357285039,22,0.5,67
N,DecoTypeNaskh,1.388888889,1.357285039,-59,0.5,67
N,DiwanKufi,1.388888889,1.357285039,-88,0.5,67
N,DiwanMishafi,1.388888889,1.357285039,-6,0.5,67
N,DiwanMishafiGold,1.388888889,1.357285039,-6,0.5,67
N,DiwanThuluth,1.388888889,1.357285039,-36,0.5,67
N,Farah,1.388888889,1.357285039,-2,0.5,67
N,Farisi,1.388888889,1.357285039,-49,0.5,67
N,GeezaPro,1.388888889,1.357285039,-21,0.5,67
N,Kailasa,1.388888889,1.357285039,-14,0.5,67
N,KufiStandardGK,1.388888889,1.357285039,-27,0.5,67
N,Lucida Sans Regular,1.388888889,1.357285039,-28,0.5,67
N,LucidaGrande,1.388888889,1.357285039,-30,0.5,67
N,LucidaSans,1.388888889,1.357285039,-28,0.5,67
N,MonotypeGurmukhi,1.388888889,1.357285039,-17,0.5,67
N,Muna,1.388888889,1.357285039,1,0.5,67
N,Nadeem,1.388888889,1.357285039,-24,0.5,67
N,NewPeninimMT,1.388888889,1.357285039,2,0.5,67
N,NotoNastaliqUrdu,1.388888889,1.357285039,-158,0.5,67
N,STIXIntegralsD-Regular,1.388888889,1.357285039,-195,0.5,67
N,STIXIntegralsSm-Regular,1.388888889,1.357285039,-42,0.5,67
N,STIXIntegralsUp-Regular,1.388888889,1.357285039,-42,0.5,67
N,STIXIntegralsUpD-Regular,1.388888889,1.357285039,-195,0.5,67
N,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,-42,0.5,67
N,STIXNonUnicode-Regular,1.388888889,1.357285039,-96,0.5,67
N,STIXSizeFiveSym-Regular,1.388888889,1.357285039,-30,0.5,67
N,STIXSizeFourSym-Regular,1.388888889,1.357285039,-252,0.5,67
N,STIXSizeOneSym-Regular,1.388888889,1.357285039,-115,0.5,67
N,STIXSizeThreeSym-Regular,1.388888889,1.357285039,-252,0.5,67
N,STIXSizeTwoSym-Regular,1.388888889,1.357285039,-183,0.5,67
N,STIXVariants-Regular,1.388888889,1.357285039,-42,0.5,67
N,Sana,1.388888889,1.357285039,-1,0.5,67
N,ShreeDev0714,1.360544218,1.344704084,-24,0.5,67
N,Symbol,1.388888889,1.357285039,6,0.5,67
N,Waseem,1.388888889,1.357285039,-20,0.5,67
N,WaseemLight,1.388888889,1.357285039,-20,0.5,67
N,ZapfDingbatsITC,1.388888889,1.357285039,-10,0.5,67
N,AppleSymbols,1.869158879,1.830990553,-21,0.5,68
N,Geneva,1.324503311,1.298598776,-29,0.5,68
N,HiraMaruPro-W4,1.265822785,1.260407766,-14,1,68
N,HiraMaruProN-W4,1.265822785,1.260407766,-14,1,68
N,MyriadArabic-Regular,2.083333333,2.058044128,-39,0.5,68
N,MyriadHebrew-Regular,1.492537313,1.470704313,-10,0.5,68
N,MyriadPro-Regular,1.492537313,1.471506347,-10,0.5,68
N,Sathu,1.324503311,1.298598776,-17,0.5,68
N,EuphemiaUCAS,1.315789474,1.292772758,-41,1,69
N,KozGoPr6N-Regular,1.315789474,1.298494376,-14,0.5,69
N,KozGoPro-Regular,1.315789474,1.298494376,-14,0.5,69
N,Thonburi,1.324503311,1.297495346,-40,1,69
N,ArialUnicodeMS,1.398601399,1.384324744,-48,1,70
N,KohinoorBangla-Regular,1.428571429,1.410059006,-48,1,70
N,KohinoorDevanagari-Regular,1.428571429,1.410059006,-48,1,70
N,KohinoorTelugu-Regular,1.428571429,1.410059006,-48,1,70
N,Roboto-Regular,1.408450704,1.392625746,-29,0,70
N,SukhumvitSet-Medium,1.492537313,1.472849679,-62,0.5,70
N,AdobeFangsongStd-Regular,1.342281879,1.32935918,-20,0.5,71
N,ArialMT,1.398601399,1.384324744,-25,1,71
N,HiraKakuPro-W3,1.315789474,1.298314558,-13,1,71
N,HiraKakuProN-W3,1.315789474,1.298314558,-13,1,71
N,HiraginoSans-W3,1.315789474,1.298314558,-13,1,71
N,HiraginoSansGB-W3,1.315789474,1.298314558,-13,1,71
N,MicrosoftSansSerif,1.398601399,1.384324744,-27,0.5,71
N,AdobeMingStd-Light,1.369863014,1.353526288,-19,1,72
N,Helvetica,1.398601399,1.378190854,-6,0.5,72
N,Lucida Bright Regular,1.369863014,1.353377016,-31,1,72
N,LucidaBright,1.369863014,1.353377016,-31,1,72
N,PTSans-Regular,1.379310345,1.40528931,-30,1,72
N,Yantramanav-Regular,1.57480315,1.556239946,-45,0.5,72
N,AdobeKaitiStd-Regular,1.342281879,1.328869443,-20,0.5,73
N,AdobeMyungjoStd-Medium,1.388888889,1.369850432,-22,0,73
N,Athelas-Regular,1.503759398,1.482612102,-34,0.5,73
N,KozMinPr6N-Regular,1.342281879,1.328869443,-20,0.5,73
N,KozMinPro-Regular,1.342281879,1.328869443,-20,0.5,73
N,STHeitiSC-Medium,1.369863014,1.347612508,0,1,73
N,STHeitiTC-Medium,1.369863014,1.347612508,0,1,73
N,Verdana,1.379310345,1.35818516,-36,0.5,73
N,HelveticaNeue,1.408450704,1.388134014,-32,0,74
N,Chalkboard,1.408450704,1.444606263,-47,2,75
N,Champagne&Limousines,1.449275362,1.426650747,-18,0,75
N,PTSerif-Regular,1.408450704,1.395899657,-45,0,75
N,AppleGothic,1.282051282,1.267837982,-13,0.5,76
N,HiraMinPro-W3,1.379310345,1.363849566,-12,1.5,76
N,HiraMinProN-W3,1.379310345,1.363849566,-12,1.5,76
N,PingFangHK-Regular,1.408450704,1.391330364,-47,0.5,76
N,PingFangSC-Regular,1.408450704,1.391330364,-47,0.5,76
N,PingFangTC-Regular,1.408450704,1.391330364,-47,0.5,76
N,ChaparralPro-Regular,1.526717557,1.51260868,-15,0,77
N,AppleMyungjo,1.388888889,1.360017343,-18,0.5,78
N,Seravek,1.503759398,1.471667718,-35,0.5,78
N,AdobeDevanagari-Regular,1.639344262,1.616004432,-19,1,79
N,DINAlternate-Bold,1.408450704,1.40062026,-31,0.5,79
N,AvenirNext-Regular,1.418439716,1.402208199,-39,0.5,80
N,DevanagariMT,1.481481481,1.484788007,-41,1,80
N,GujaratiMT,1.481481481,1.484788007,-38,1,80
N,ITFDevanagari-Book,1.481481481,1.484788007,-59,1,80
N,ITFDevanagariMarathi-Book,1.481481481,1.484788007,-59,1,80
N,MinionPro-Regular,1.526717557,1.504111734,-12,1,80
N,Mshtakan,1.481481481,1.484788007,-36,1,80
N,Raanana,1.481481481,1.484788007,-10,1,80
N,STIXGeneral-Regular,1.481481481,1.484381136,-60,1,80
N,Times-Roman,1.481481481,1.484788007,-15,1,80
N,CourierNewPSMT,1.754385965,1.72378469,-43,3.5,81
N,Tahoma,1.379310345,1.35818516,-36,0.5,81
N,TektonPro-Bold,1.515151515,1.50678574,-4,0.5,81
N,ACaslonPro-Regular,1.379310345,1.358742545,-3,2.5,82
N,ChalkboardSE-Regular,1.408450704,1.445019118,-69,3,82
N,Georgia,1.428571429,1.419786766,-32,0,82
N,Kefa-Regular,1.492537313,1.46354013,-38,0.5,82
N,PlantagenetCherokee,1.459854015,1.431334656,-3,1,82
N,Lucida Bright Demibold,1.369863014,1.353740375,-31,3,83
N,AdobeFanHeitiStd-Bold,1.315789474,1.294155249,-13,1,84
N,AdobeHebrew-Regular,1.492537313,1.469420142,-9,1.5,84
N,AdobeHeitiStd-Regular,1.315789474,1.294155249,-13,1,84
N,BodoniSvtyTwoITCTT-Book,1.428571429,1.402761642,-34,3.5,84
N,BodoniSvtyTwoOSITCTT-Book,1.428571429,1.402761642,-34,3.5,84
N,BodoniSvtyTwoSCITCTT-Book,1.428571429,1.402761642,-34,3.5,84
N,InaiMathi,1.515151515,1.495677989,-27,0.5,84
N,PTMono-Regular,1.438848921,1.412577162,-25,1,84
N,TimesNewRomanPSMT,1.481481481,1.482508729,-36,4,84
N,Beirut,1.388888889,1.357285039,-3,0.5,86
N,DamascusBold,1.388888889,1.357285039,22,0.5,86
N,DamascusMedium,1.388888889,1.357285039,22,0.5,86
N,DamascusSemiBold,1.388888889,1.357285039,22,0.5,86
N,Lucida Sans Demibold,1.388888889,1.357285039,-29,0.5,86
N,Menlo-Regular,1.379310345,1.359633448,-26,8.5,86
N,MunaBlack,1.388888889,1.357285039,1,0.5,86
N,MunaBold,1.388888889,1.357285039,1,0.5,86
N,TrebuchetMS,1.379310345,1.375560028,-32,0.5,86
N,AGaramondPro-Regular,1.470588235,1.452846117,-10,1.5,87
N,ArialNarrow,1.398601399,1.384324744,-29,2,87
N,Baskerville,1.481481481,1.465791626,-36,-0.5,87
N,Marion-Regular,1.481481481,1.481397248,-7,-0.5,87
N,AdobeSongStd-Light,1.57480315,1.551189852,-39,-1,88
N,KannadaMN,1.515151515,1.5168707,-38,0.5,88
N,Optima-Regular,1.408450704,1.423112574,-35,0.5,88
N,BanglaMN,1.324503311,1.331138612,-44,0.5,89
N,GurmukhiMN,1.515151515,1.517378862,-48,0.5,89
N,KhmerMN,1.694915254,1.700078846,-72,0.5,89
N,LaoMN,1.515151515,1.517378862,-39,0.5,89
N,MalayalamMN,1.515151515,1.517378862,-57,0.5,89
N,MyanmarMN,1.515151515,1.517378862,-52,0.5,89
N,OriyaMN,1.515151515,1.517378862,-39,0.5,89
N,SinhalaMN,1.515151515,1.517378862,-39,0.5,89
N,TamilMN,1.515151515,1.517378862,-39,0.5,89
N,TeluguMN,1.515151515,1.517378862,-39,0.5,89
N,ArialRoundedMTBold,1.351351351,1.359660112,-32,0.5,90
N,Krungthep,1.342281879,1.336994856,-34,0,90
